"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/12/2023","AQS","360050133","1","2.5","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/13/2023","AQS","360050133","1","1.7","ppb","1","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/14/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/15/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/16/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/17/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/18/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/19/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/20/2023","AQS","360050133","1","2","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/21/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/22/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/23/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/24/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/25/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/26/2023","AQS","360050133","1","1.5","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/27/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/28/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/01/2023","AQS","360050133","1","2.4","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/02/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/03/2023","AQS","360050133","1","1.5","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/04/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/05/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/06/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/07/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/08/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/09/2023","AQS","360050133","1","1.7","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/10/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/11/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/12/2023","AQS","360050133","1","1.7","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/13/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/14/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/15/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/16/2023","AQS","360050133","1","1.9","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/17/2023","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/18/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/19/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/20/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/21/2023","AQS","360050133","1","2.7","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/22/2023","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/23/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/24/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/25/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/26/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/27/2023","AQS","360050133","1","2.3","ppb","3","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/28/2023","AQS","360050133","1","1.5","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/29/2023","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/30/2023","AQS","360050133","1","2.1","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/31/2023","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/01/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/02/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/03/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/04/2023","AQS","360050133","1","1.9","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/05/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/06/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/07/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/08/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/09/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/10/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","19","79.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/11/2023","AQS","360050133","1","1.9","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/12/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/13/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/14/2023","AQS","360050133","1","1.8","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/15/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/16/2023","AQS","360050133","1","0.3","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/17/2023","AQS","360050133","1","0.3","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/18/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/19/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/20/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/21/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/22/2023","AQS","360050133","1","0.2","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/23/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/24/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/25/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/26/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/27/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/28/2023","AQS","360050133","1","0.2","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/29/2023","AQS","360050133","1","0.1","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/30/2023","AQS","360050133","1","0.3","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/01/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/02/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/03/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/04/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/05/2023","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/06/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/07/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/08/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/09/2023","AQS","360050133","1","1.9","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/10/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/11/2023","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/12/2023","AQS","360050133","1","1.9","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/13/2023","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/14/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/15/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/16/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/17/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/18/2023","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/19/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/20/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/21/2023","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/22/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/23/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/24/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/25/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/26/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/27/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/28/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/29/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/30/2023","AQS","360050133","1","0.2","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/31/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/01/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/02/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/03/2023","AQS","360050133","1","0.1","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/04/2023","AQS","360050133","1","0.1","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/05/2023","AQS","360050133","1","0.7","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/06/2023","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/07/2023","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/08/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/09/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/10/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/11/2023","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/12/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/13/2023","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/14/2023","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/15/2023","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"06/16/2023","AQS","360050133","1","2.5","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
